Date,Predicted Sales
2024-01-31,744
2024-02-29,708
2024-03-31,881
2024-04-30,952
2024-05-31,842
2024-06-30,811
2024-07-31,803
2024-08-31,842
2024-09-30,765
2024-10-31,895
2024-11-30,759
2024-12-31,885
2025-01-31,898
2025-02-28,725
2025-03-31,856
2025-04-30,1011
2025-05-31,806
2025-06-30,856
2025-07-31,772
2025-08-31,801
2025-09-30,777
2025-10-31,844
2025-11-30,796
2025-12-31,879
2026-01-31,890
2026-02-28,746
2026-03-31,855
2026-04-30,1018
2026-05-31,913
2026-06-30,857
2026-07-31,820
2026-08-31,801
2026-09-30,806
2026-10-31,839
2026-11-30,802
2026-12-31,975
2027-01-31,850
2027-02-28,749
2027-03-31,898
2027-04-30,1012
2027-05-31,868
2027-06-30,863
2027-07-31,824
2027-08-31,851
2027-09-30,805
2027-10-31,897
2027-11-30,807
2027-12-31,926
2028-01-31,918
2028-02-29,766
2028-03-31,892
2028-04-30,1044
2028-05-31,882
2028-06-30,886
2028-07-31,827
2028-08-31,838
2028-09-30,820
